date,rating,review
2026-05-06,5,"이태원 맛집을 찾다가 방문한 이태리국시, 정말 이색적이고 만족스러운 한 끼였습니다! 대표 메뉴인 곱창 파스타는 고소한 곱창과 매콤한 소스의 조화가 일품이었어요. 곱이 꽉 차 있어서 씹을수록 풍미가 느껴지더라고요. 반계닭 리조또는 부드러운 닭고기 반 마리가 통째로 올라가 있어 든든하고 보양식 같은 느낌이었습니다. 리조또의 부드러움과 닭고기의 담백함이 아주 잘 어울립니다. 사이드로 시킨 감자튀김도 바삭해서 입가심으로 딱이었네요. 한식과 양식의 절묘한 퓨전을 경험하고 싶은 분들께 강력 추천합니다. 분위기도 좋아서 데이트나 모임 장소로도 제격이에요!"
2026-07-25,5,이 곳에 처음 들어오던 때가 생각납니다. 마치 저는 이 곳에 와본 적이 있었던 것 같은 묘한 끌림을 느꼈습니다. 뉴턴이 끌림을 보고 처음으로 보편중력에 대해 깨달았던 것처럼 저 또한 깨달았습니다. 나는 이 곳을 사진으로 와보았다는 것을. 맞습니다. 전 이 곳을 지인을 통해 사진으로 봤습니다. 내가 아닌 내 지인이 왔던 곳임에도 내가 아는 곳이라고 인지하니 이 공간이 마치 제 집 안방인양 온 몸에 긴장이 풀리고 어머니의 품에 안긴 것 같았습니다. 저를 맞이하는 직원 분들의 친절한 인사도 마치 명절 큰집에서 절 맞이하는 친척들만 같았습니다. 그렇습니다. 저의 큰 집은 맛의 고향 전주입니다. 주방장님도 마치 해외에서 수련을 마치고 전라도에서 가르침을 이어받은 이태리 장인처럼 면의 익힘정도와 간의 세...(더보기)
2026-06-26,5,금요일 점심에왔는데 2시 20분이 라스트오더인것같아요. 직원분들 친절하고 새로운음식이많아서 재밌어요. 길가라서 찾기도 쉬워요. 그리고 맛있어요!
2026-06-25,4,한남동 맛집 찾다가 들어갔는데 매장도 예쁘고 엄청 친절하셔서 기억에 남아요. 연인이랑 같이 가기 딱 좋은 분위기입니다. 시킨 메뉴들 다 성공적이라 다른 메뉴들도 궁금해지네요ㅠㅠ 마지막까지 따뜻하고 맛있게 먹었어요. 재방문 의사 있습니다!
2026-06-25,5,"분위기도 맛도 완벽했던 곳! 이태리국시 한남점 드디어 다녀왔는데, 기대 이상으로 너무 좋았어요! 우선 매장 인테리어나 분위기가 세련되고 아늑해서 데이트하거나 모임 하기 딱 좋은 느낌입니다. 주문한 메뉴들도 하나같이 플레이팅부터 예쁘고, 양식과 한식의 조합이 신선하면서도 정말 맛있었어요. 직원분들도 친절하셔서 식사하는 내내 기분이 좋았습니다. 한남동 올 때마다 생각날 것 같아요."
2026-07-08,5,양도 많고 색다르니 너무 맛있네요!!! 느끼하지도 않고 고소하니 완전 퓨전~~ 분위기도 너무 좋고 평일 저녁 워크인햇는데 웨이팅없이 들어왔어요~ 플레이팅도 너무 예뻐요 재방문예정입니다!!
2026-07-03,5,정말 너무 맛있어요 특히 대창 파스타는 너무 맛있어요 샐러드 리조또 정말 너무 환상이였습니다! 다음에 또 와서 먹을래요~
2026-07-02,5,갑오징어빠에야랑 곱창파스타 시켰는데 둘다너무맛있었어요! 파스타는 면익기가 적당하고 소스가 너무맛있었고 빠에야는 처음 먹어보는맛인데 갑오징어가너무부드럽고 전체적인 조화가 너무 좋았어요!!  맛있는 식사해서 기분이 좋네요😊
2026-06-30,5,양식이 먹고 싶어서 검색을 하다가  처음 보는 메뉴 조합이 많아서 방문했어요. 이탈리안과 한식의 조화가 잘 어울렸어요. 매장 분위기가 좋아서 데이트할 때 방문하면 좋을 거 같아요:)
2026-07-22,5,된장볼로네제리가토니랑 숯불갈비깍두기돌솥리조또 먹었어요 ㅎㅎ 된장을 리가토니에 잘 조합해서 외국인 분들이 된장을 입문하기에 좋을 것 같았고 리조또는 누구한테나 잘 맞을 것 같은 맛이라 좋았어요 ㅎㅎ
2026-07-17,5,너무 맛있습니다 ( ღ’ᴗ‘ღ ) 양도 적지않고 좋았습니다 !! 알배추 갈비 강추 !!
2026-07-23,5,메뉴들이 특별해요. 양식이지만 완전 퓨전이라 느끼하지 않게 먹을 수 있어요.
2026-07-14,5,친구와 청모하려고 방문했습니다! 고르기 힘들정도로 메뉴가 다 맛있어보였어요! 음식 맛은 말할것도 없이 완벽하고 매장이 깔끔해서 좋았습니다! 다음에 또 올게요!!
2026-07-04,5,음식이 기대했던 것 보다 진짜 훨씬 맛있어요..!!! 오일 파스타도 너무 느끼하지 않고 장아찌랑 잘어울리고 피자가 진짜 생각보다 너무 맛있었어요🤍
2026-07-04,5,"우와….대창파스타 너무 맛있어요 양식이라기보단 한식 쪽에 더가까운데 한국인들 입맛 저격할맛,, 여기만 있는메뉴도 있어서 이태원오면 다시 올것같아요"
2026-07-04,5,지나가다 들렸는데 너무맛집이에요! 대전에서부터 꾸준히 봤는데 서울와서 들리네요 너무 맛있고 피자는 소개팅에 먹으면 안될거같지만 맛있어요ㅎㅎ 강추함미당 대창존맛!!
2026-07-19,4,음식이 자극적이지않아 질리거나느끼하지 않아요. 음식도빨리나오는편이라 바로먹엇어요. 먹고잇다보니 웨이팅이 금방 생기더라구요 시간대 잘 맞춰가야기다림없이 식사가능할듯해요
2026-05-13,5,회사끝나고 직장동료랑 방문한 식당이에요! 예전부터 오고싶어서 네이버지도에 저장해뒀었는데 역시나!!! 너무너무 맛있어서 다음에 또 올 것 같아요ㅎㅎ 남자친구랑 데이트 하기에도 딱인듯~ 잘 먹고갑니다 ㅎㅎ
2026-07-03,4,트러플감튀 트러플풍미 짱입니다. 분위기도 좋고 데이트 장소로도 좋을것같아요! 퓨전이라 특이한 파스타인데 너무 궁합 좋네요!!! 이태원오면 또올듯?
2026-05-21,5,매장 분위기도 깔끔하고 인테리어가 예뻐서 데이트하거나 모임하기 딱 좋네요. 직원분들도 친절하시고 음동도 정갈하게 잘 나옵니다. 이색적이면서도 익숙한 맛이라 누구나 좋아할 만한 곳이에요. 강추합니다!
2026-07-17,5,직원분들 친절하시고 음식도 맛있습니다!! 특히 알배추샐러드 꼭 드시는거 추천해요👍
2026-06-28,5,가족들이랑 리움미술관 방문하고 점심으로 먹으러왔어요… 여기 불고기쌈피자 이거 진짜 대박이에요..🥹 너무 맛있고 퓨전음식 제대로 먹은 것 같습니당👍
2026-07-21,5,너무 맛있게 먹었어요! 가게가 시원하고 깔끔해서 좋고 음식도 맛있어요 또 방문할게용
2026-07-19,4,찐맛집이에요 메뉴도 특별하고 맛도 매우 훌룡합니다 반계마늘은 한국인들 입맛에 맞춰서 잘 만든것 같아요
2026-07-18,5,시그니처 메뉴답게 깔끔하게 맛있어요. 데이트하러 오기도 좋고 모임 하기도 좋은 거 같습니다. 대창 파스타 꼭 드셔보세요👍🏻
2026-06-21,5,가족끼리 한남동 놀러와서 방문했어요! 이태리음식인데 한식이랑 퓨전된 느낌이라 메뉴가 다 독특해서 시키는 재미가 있더라구요 ㅎㅎ 특히 트러플 뇨끼는 트러플향이 엄청 진해서 좋았습니다 🤍
2026-06-10,5,한식과 앙식의 조합이 생각보다 맛있어요 쌈을 연상케 하는 피자도 시그니처답게맛있었구요 청양고추불고기 파스타도 숟가락으로 떠먹을수있게 만들어서 먹는방식은 덮밥인데 맛은 양식인 ㅎㅎ 이런곳인지모르고 들어왔다가 맛보고 놀래고갑니다. 이런센스있고 기발한 요리를 맛보시기에 후회없을듯합니다. 외국인친구데려오멸 좋아할듯!!
2026-06-20,5,음식이 일단 너무 맛있어요! 재료가 신선하고 식재료 맛도 느껴지고 이태원 빠에야 그리워서 찾다가 온집인데 너무 만족했어요! 파스타도 면 익힘 정도가 알맞고 이태원에 오게 되면 또 방문하고싶을정도로 만족했습니다 😍
2026-05-17,5,"리움미술관에서 전시보고 저녁 고민하다가 왔는데 후회없는 선택이었어요! 직원분들 너무 친절하시고, 메뉴도 특이하지만 맛있는 메뉴들이 많아서 처음부터 끝까지 기분이 너무너므 좋았습니다 ♥ 한남동 오면 메뉴 고민 많은데 오늘은 성공적인 저녁이라 넘 신나요!! 특히 알배추 꼭 드세요!!!!"
